99, 2019-04-10 19:58:17, 139.632352, 35.263312
23, 2019-04-10 19:58:21, 139.632784, 35.261768
99, 2019-04-10 19:58:25, 139.632192, 35.26554
23, 2019-04-10 19:58:29, 139.63224, 35.26396
99, 2019-04-10 19:58:33, 139.632464, 35.267252
23, 2019-04-10 19:58:37, 139.632224, 35.26598
99, 2019-04-10 19:58:41, 139.6332, 35.26914
23, 2019-04-10 19:58:45, 139.63264, 35.267792
99, 2019-04-10 19:58:49, 139.633984, 35.270784
23, 2019-04-10 19:58:53, 139.633408, 35.269528
99, 2019-04-10 19:58:57, 139.634688, 35.27282
23, 2019-04-10 19:59:01, 139.634256, 35.27134
99, 2019-04-10 19:59:05, 139.634048, 35.27678
23, 2019-04-10 19:59:09, 139.634656, 35.275216
99, 2019-04-10 19:59:13, 139.630368, 35.280556
23, 2019-04-10 19:59:17, 139.632064, 35.279192
99, 2019-04-10 19:59:21, 139.627968, 35.281912
23, 2019-04-10 19:59:25, 139.629792, 35.28092
99, 2019-04-10 19:59:29, 139.625232, 35.283308
23, 2019-04-10 19:59:33, 139.62712, 35.282308
99, 2019-04-10 19:59:37, 139.591344, 35.335704
23, 2019-04-10 19:59:41, 139.591936, 35.334152
99, 2019-04-10 19:59:45, 139.590752, 35.337544
23, 2019-04-10 19:59:49, 139.591168, 35.336156
99, 2019-04-10 19:59:53, 139.590576, 35.339932
23, 2019-04-10 19:59:57, 139.590592, 35.338184
99, 2019-04-10 20:00:01, 139.591072, 35.342136
23, 2019-04-10 20:00:05, 139.590592, 35.340472
99, 2019-04-10 20:00:09, 139.592192, 35.34444
23, 2019-04-10 20:00:13, 139.59136, 35.342824
99, 2019-04-10 20:00:17, 139.592896, 35.346392
23, 2019-04-10 20:00:21, 139.59248, 35.3449
99, 2019-04-10 20:00:25, 139.592896, 35.34868
23, 2019-04-10 20:00:29, 139.592928, 35.34704
99, 2019-04-10 20:00:33, 139.59328, 35.350664
23, 2019-04-10 20:00:37, 139.592912, 35.349164
99, 2019-04-10 20:00:41, 139.594208, 35.352012
23, 2019-04-10 20:00:45, 139.59368, 35.351248
99, 2019-04-10 20:00:49, 139.597584, 35.353148
23, 2019-04-10 20:00:53, 139.595696, 35.352844
99, 2019-04-10 20:00:57, 139.600048, 35.35408
23, 2019-04-10 20:01:01, 139.598368, 35.353336
99, 2019-04-10 20:01:05, 139.601856, 35.354988
23, 2019-04-10 20:01:09, 139.600464, 35.354312
99, 2019-04-10 20:01:13, 139.603296, 35.35574
23, 2019-04-10 20:01:17, 139.602384, 35.355288
99, 2019-04-10 20:01:21, 139.603584, 35.355824
23, 2019-04-10 20:01:25, 139.60344, 35.355776
99, 2019-04-10 20:01:29, 139.603632, 35.355864
23, 2019-04-10 20:01:33, 139.603584, 35.355856
99, 2019-04-10 20:01:37, 139.603728, 35.355872
23, 2019-04-10 20:01:41, 139.603664, 35.35586
99, 2019-04-10 20:01:45, 139.603888, 35.355888
23, 2019-04-10 20:01:49, 139.603728, 35.355856
99, 2019-04-10 20:01:53, 139.60432, 35.356124
23, 2019-04-10 20:01:57, 139.60392, 35.355928
99, 2019-04-10 20:02:01, 139.604592, 35.356184
23, 2019-04-10 20:02:05, 139.604432, 35.356164
99, 2019-04-10 20:02:09, 139.604576, 35.356184
23, 2019-04-10 20:02:13, 139.604544, 35.35618
99, 2019-04-10 20:02:17, 139.604576, 35.356184
23, 2019-04-10 20:02:21, 139.604544, 35.356184
99, 2019-04-10 20:02:25, 139.60456, 35.356184
23, 2019-04-10 20:02:29, 139.604544, 35.356176
99, 2019-04-10 20:02:33, 139.60456, 35.356196
23, 2019-04-10 20:02:37, 139.604544, 35.356168
99, 2019-04-10 20:02:41, 139.60456, 35.356204
23, 2019-04-10 20:02:45, 139.604544, 35.356164
99, 2019-04-10 20:02:49, 139.60456, 35.356196
23, 2019-04-10 20:02:53, 139.604528, 35.356168
99, 2019-04-10 20:02:57, 139.60456, 35.356196
23, 2019-04-10 20:03:01, 139.604528, 35.356172
99, 2019-04-10 20:03:05, 139.604576, 35.356188
23, 2019-04-10 20:03:09, 139.604528, 35.356176
99, 2019-04-10 20:03:13, 139.604576, 35.356188
23, 2019-04-10 20:03:17, 139.604544, 35.356172
99, 2019-04-10 20:03:21, 139.60456, 35.356192
23, 2019-04-10 20:03:25, 139.60456, 35.356176
99, 2019-04-10 20:03:29, 139.60456, 35.356184
23, 2019-04-10 20:03:33, 139.604576, 35.356172
99, 2019-04-10 20:03:37, 139.60456, 35.356184
23, 2019-04-10 20:03:41, 139.604576, 35.356176
99, 2019-04-10 20:03:45, 139.60456, 35.356184
23, 2019-04-10 20:03:49, 139.604576, 35.35618
99, 2019-04-10 20:03:53, 139.604544, 35.35618
23, 2019-04-10 20:03:57, 139.604576, 35.35618
99, 2019-04-10 20:04:01, 139.604544, 35.356164
23, 2019-04-10 20:04:05, 139.60456, 35.356172
99, 2019-04-10 20:04:09, 139.60456, 35.356164
23, 2019-04-10 20:04:13, 139.60456, 35.356164
99, 2019-04-10 20:04:17, 139.60456, 35.356164
23, 2019-04-10 20:04:21, 139.604544, 35.356168
99, 2019-04-10 20:04:25, 139.60456, 35.356156
23, 2019-04-10 20:04:29, 139.604544, 35.356168
99, 2019-04-10 20:04:33, 139.604544, 35.356152
